"year_consumo","Rio","edad_consumo","transicion_label","N_mar","consumption_kg","consumption_se_kg","consumo_min_kg","consumo_max_kg","consumo_anchoveta_kg","consumo_sardina_kg","consumo_otros_kg","consumo_total_poblacional_t","consumo_se_poblacional_t","consumo_lower_poblacional_t","consumo_upper_poblacional_t","consumo_cv_poblacional","consumo_anchoveta_poblacional_t","consumo_sardina_poblacional_t","consumo_otros_poblacional_t","prop_anchoveta","prop_sardina","prop_otros"
2014,"Bueno",1,"1 → 2",59906.5566617338,15.9519150687705,0.653390905060736,14.6712924270254,17.2325377105156,2.27633828031355,2.63525636936089,11.0403204190961,955.624303930465,39.1423992762825,878.906611080463,1032.34199678047,0.0409600290776308,136.367588170877,157.869135009313,661.387580750277,0.1427,0.1652,0.6921
2014,"Imperial",1,"1 → 2",68251.0742866207,15.9519150687705,0.653390905060736,14.6712924270254,17.2325377105156,2.27633828031355,2.63525636936089,11.0403204190961,1088.73534037252,44.5946311995026,1001.33146931765,1176.13921142739,0.0409600290776308,155.362533071159,179.85907822954,753.513729071823,0.1427,0.1652,0.6921
2014,"Tolten",1,"1 → 2",67186.0257604208,15.9519150687705,0.653390905060736,14.6712924270254,17.2325377105156,2.27633828031355,2.63525636936089,11.0403204190961,1071.74577673846,43.8987381790353,985.705830940795,1157.78572253612,0.0409600290776308,152.938122340578,177.052402317194,741.75525208069,0.1427,0.1652,0.6921
2014,"Valdivia",1,"1 → 2",12951.3485901209,15.9519150687705,0.653390905060736,14.6712924270254,17.2325377105156,2.27633828031355,2.63525636936089,11.0403204190961,206.598812735649,8.46229337705618,190.013022490007,223.184602981291,0.0409600290776308,29.4816505773771,34.1301238639293,142.987038294343,0.1427,0.1652,0.6921
2014,"Bueno",2,"2 → 3",80114.725595243,26.8917712889271,1.04666593737627,24.8403437478248,28.9431988300295,5.59886678235463,8.96302737059941,12.332566313102,2154.42687758243,83.8533543627877,1990.07732304849,2318.77643211637,0.0389214204646773,448.551675912662,718.070478298224,988.020166059304,0.2082,0.3333,0.4586
2014,"Imperial",2,"2 → 3",91274.0840527372,26.8917712889271,1.04666593737627,24.8403437478248,28.9431988300295,5.59886678235463,8.96302737059941,12.332566313102,2454.52179295252,95.5334747432186,2267.27962313785,2641.7639627672,0.0389214204646773,511.031437292715,818.092113591075,1125.64369424803,0.2082,0.3333,0.4586
2014,"Tolten",2,"2 → 3",89849.7646597213,26.8917712889271,1.04666593737627,24.8403437478248,28.9431988300295,5.59886678235463,8.96302737059941,12.332566313102,2416.21932159315,94.0426881506044,2231.89903980864,2600.53960337767,0.0389214204646773,503.056862755695,805.325899886997,1108.07818088262,0.2082,0.3333,0.4586
2014,"Valdivia",2,"2 → 3",17320.2032666426,26.8917712889271,1.04666593737627,24.8403437478248,28.9431988300295,5.59886678235463,8.96302737059941,12.332566313102,465.770944924281,18.128466787628,430.2398029256,501.302086922963,0.0389214204646773,96.9735107332354,155.241455943263,213.602555342276,0.2082,0.3333,0.4586
2014,"Bueno",3,"3 → 4",10140.1189882917,54.3786068276966,3.95062469711251,46.6355247049216,62.1216889504716,17.036401526867,23.8373685262344,13.5048367745952,551.405543650375,40.0598045068047,472.889769589322,629.921317711428,0.0726503477669152,172.751138614746,241.713753223776,136.940651811853,0.313292350075249,0.438359309236538,0.248348340688213
2014,"Imperial",3,"3 → 4",11552.5587333105,54.3786068276966,3.95062469711251,46.6355247049216,62.1216889504716,17.036401526867,23.8373685262344,13.5048367745952,628.212049212564,45.6398238466593,538.75963821236,717.664460212769,0.0726503477669152,196.814029243392,275.38259994689,156.015420022283,0.313292350075249,0.438359309236538,0.248348340688213
2014,"Tolten",3,"3 → 4",11372.2826602764,54.3786068276966,3.95062469711251,46.6355247049216,62.1216889504716,17.036401526867,23.8373685262344,13.5048367745952,618.408887516602,44.9276207402323,530.352368954672,706.465406078532,0.0726503477669152,193.742773677496,271.085292757514,153.580821081592,0.313292350075249,0.438359309236538,0.248348340688213
2014,"Valdivia",3,"3 → 4",2192.21773176221,54.3786068276966,3.95062469711251,46.6355247049216,62.1216889504716,17.036401526867,23.8373685262344,13.5048367745952,119.209746116202,8.66062951254775,102.235224188164,136.18426804424,0.0726503477669152,37.3475015126186,52.2567019617615,29.605542641822,0.313292350075249,0.438359309236538,0.248348340688213
2015,"Bueno",1,"1 → 2",36843.9088143501,19.3865455281773,1.44953489738343,16.5455093349718,22.2275817213827,2.76646004687089,3.20265732125488,13.4174281600515,714.276115665411,53.4065315824134,609.601237224679,818.950994106139,0.0747701489817569,101.927201705454,117.998414307926,494.350499652031,0.1427,0.1652,0.6921
2015,"Imperial",1,"1 → 2",41975.9788848613,19.3865455281773,1.44953489738343,16.5455093349718,22.2275817213827,2.76646004687089,3.20265732125488,13.4174281600515,813.769225741173,60.8456462454365,694.513950484052,933.024500998289,0.0747701489817569,116.124868513265,134.434676092441,563.209681135465,0.1427,0.1652,0.6921
2015,"Tolten",1,"1 → 2",41320.9495697275,19.3865455281773,1.44953489738343,16.5455093349718,22.2275817213827,2.76646004687089,3.20265732125488,13.4174281600515,801.07047010104,59.8961583943408,683.676156835825,918.464783366251,0.0747701489817569,114.312756083418,132.336841660691,554.42087235693,0.1427,0.1652,0.6921
2015,"Valdivia",1,"1 → 2",7965.37696485705,19.3865455281773,1.44953489738343,16.5455093349718,22.2275817213827,2.76646004687089,3.20265732125488,13.4174281600515,154.421143178296,11.5460918813744,131.791218928612,177.051067427979,0.0747701489817569,22.0358971315427,25.5103728530544,106.874873193699,0.1427,0.1652,0.6921
2015,"Bueno",2,"2 → 3",43665.8041082734,46.8750020683733,1.98946931185822,42.9757138687835,50.7742902679631,9.75937543063532,15.6234381893888,21.496875948556,2046.8346578925,86.8717772510225,1876.56910320751,2217.10021257749,0.0424420101135424,426.150975773218,682.209991475569,938.6783741095,0.2082,0.3333,0.4586
2015,"Imperial",2,"2 → 3",49748.1111592993,46.8750020683733,1.98946931185822,42.9757138687835,50.7742902679631,9.75937543063532,15.6234381893888,21.496875948556,2331.94281348982,98.9723404743374,2137.96059069448,2525.92503628516,0.0424420101135424,485.51049376858,777.236539736156,1069.42897426643,0.2082,0.3333,0.4586
2015,"Tolten",2,"2 → 3",48971.7988004794,46.8750020683733,1.98946931185822,42.9757138687835,50.7742902679631,9.75937543063532,15.6234381893888,21.496875948556,2295.55317006443,97.427890860049,2104.59801288904,2486.50832723983,0.0424420101135424,477.934170007415,765.107871582475,1052.74068379155,0.2082,0.3333,0.4586
2015,"Valdivia",2,"2 → 3",9440.21960179568,46.8750020683733,1.98946931185822,42.9757138687835,50.7742902679631,9.75937543063532,15.6234381893888,21.496875948556,442.510313360071,18.7810271949749,405.700176465252,479.320450254889,0.0424420101135424,92.1306472415667,147.488687442911,202.935229706928,0.2082,0.3333,0.4586
2015,"Bueno",3,"3 → 4",57830.5586456281,55.4429152971871,1.27316123535342,52.9475651293819,57.9382654649923,17.3698412284787,24.3039180517348,13.7691560169736,3206.29476457857,73.6276254864463,3061.98727035793,3350.60225879921,0.022963461220049,1004.50762182879,1405.50915820939,796.277984540395,0.313292350075249,0.438359309236538,0.248348340688213
2015,"Imperial",3,"3 → 4",65885.9058858367,55.4429152971871,1.27316123535342,52.9475651293819,57.9382654649923,17.3698412284787,24.3039180517348,13.7691560169736,3652.90669930689,83.883381329991,3488.49829299867,3817.31510561511,0.022963461220049,1144.42772443147,1601.28565741369,907.193317461725,0.313292350075249,0.438359309236538,0.248348340688213
2015,"Tolten",3,"3 → 4",64857.765483733,55.4429152971871,1.27316123535342,52.9475651293819,57.9382654649923,17.3698412284787,24.3039180517348,13.7691560169736,3595.90359807943,82.5743928255319,3434.06076209613,3757.74643406274,0.022963461220049,1126.56908888635,1576.29781733528,893.036691857805,0.313292350075249,0.438359309236538,0.248348340688213
2015,"Valdivia",3,"3 → 4",12502.5333772753,55.4429152971871,1.27316123535342,52.9475651293819,57.9382654649923,17.3698412284787,24.3039180517348,13.7691560169736,693.176899036529,15.9177408396592,661.978700275555,724.375097797503,0.022963461220049,217.167019717028,303.860546640378,172.149332679123,0.313292350075249,0.438359309236538,0.248348340688213
2015,"Bueno",4,"4 → 5",5921.73242368011,66.3133260763465,3.85023496262124,58.767004217592,73.8596479351011,7.86061804478893,36.3133493240664,22.1393587074912,392.689773148373,22.800061216941,348.00247431786,437.377071978886,0.0580612554132553,46.5484767459916,215.037938104746,131.103358297635,0.11853753249745,0.547602593214203,0.333859874288347
2015,"Imperial",4,"4 → 5",6746.58371430396,66.3133260763465,3.85023496262124,58.767004217592,73.8596479351011,7.86061804478893,36.3133493240664,22.1393587074912,447.388405748007,25.9759324950642,396.476513592838,498.300297903177,0.0580612554132553,53.0323176853368,244.991051161577,149.365036901094,0.11853753249745,0.547602593214203,0.333859874288347
2015,"Tolten",4,"4 → 5",6641.30421333043,66.3133260763465,3.85023496262124,58.767004217592,73.8596479351011,7.86061804478893,36.3133493240664,22.1393587074912,440.406971870795,25.5705816795686,390.289552715101,490.524391026489,0.0580612554132553,52.2047557402379,241.167999866062,147.034216264495,0.11853753249745,0.547602593214203,0.333859874288347
2015,"Valdivia",4,"4 → 5",1280.23417051931,66.3133260763465,3.85023496262124,58.767004217592,73.8596479351011,7.86061804478893,36.3133493240664,22.1393587074912,84.896586003728,4.92920236367585,75.2355268984137,94.5576451090424,0.0580612554132553,10.0634318223395,46.4895906506741,28.3435635307145,0.11853753249745,0.547602593214203,0.333859874288347
2016,"Bueno",1,"1 → 2",70487.6179972777,15.8305445642342,0.476990300062561,14.8956607551366,16.7654283733317,2.25901870931621,2.61520596201148,10.9563198929065,1115.85737793262,33.6219100592167,1049.95964512511,1181.75511074013,0.0301310102205973,159.232847830984,184.339638834468,772.284891267168,0.1427,0.1652,0.6921
2016,"Imperial",1,"1 → 2",80305.9952082364,15.8305445642342,0.476990300062561,14.8956607551366,16.7654283733317,2.25901870931621,2.61520596201148,10.9563198929065,1271.28763591916,38.3051807511993,1196.21086122551,1346.36441061281,0.0301310102205973,181.412745645664,210.016717453845,879.858172819655,0.1427,0.1652,0.6921
2016,"Tolten",1,"1 → 2",79052.8313168907,15.8305445642342,0.476990300062561,14.8956607551366,16.7654283733317,2.25901870931621,2.61520596201148,10.9563198929065,1251.44936909093,37.7074337306387,1177.54415702944,1325.3545811524,0.0301310102205973,178.581824969275,206.73943577382,866.128108347831,0.1427,0.1652,0.6921
2016,"Valdivia",1,"1 → 2",15238.8947527869,15.8305445642342,0.476990300062561,14.8956607551366,16.7654283733317,2.25901870931621,2.61520596201148,10.9563198929065,241.240002493668,7.26880498075361,226.993406520745,255.486598466589,0.0301310102205973,34.4249483558462,39.8528484119538,166.962205725868,0.1427,0.1652,0.6921
2016,"Bueno",2,"2 → 3",24508.8860220158,43.0243949044892,1.83076879120369,39.43615400971,46.6126357992683,8.95767901911464,14.3400308216662,19.7309875031987,1054.47999088032,44.8701036362749,966.536203770644,1142.42377799,0.042551877725831,219.542734101283,351.45818096041,483.584523817715,0.2082,0.3333,0.4586
2016,"Imperial",2,"2 → 3",27922.783310953,43.0243949044892,1.83076879120369,39.43615400971,46.6126357992683,8.95767901911464,14.3400308216662,19.7309875031987,1201.36085600292,51.120160249236,1101.1671830305,1301.55452897534,0.042551877725831,250.123330219808,400.413573305773,550.944088562939,0.2082,0.3333,0.4586
2016,"Tolten",2,"2 → 3",27487.0521591203,43.0243949044892,1.83076879120369,39.43615400971,46.6126357992683,8.95767901911464,14.3400308216662,19.7309875031987,1182.61378685428,50.3224372551054,1083.98362222,1281.24395148857,0.042551877725831,246.220190423062,394.165175158532,542.346682651374,0.2082,0.3333,0.4586
2016,"Valdivia",2,"2 → 3",5298.63748001774,43.0243949044892,1.83076879120369,39.43615400971,46.6126357992683,8.95767901911464,14.3400308216662,19.7309875031987,227.970671396011,9.70058013431865,208.957883703601,246.98345908842,0.042551877725831,47.4634937846494,75.9826247762901,104.54734990221,0.2082,0.3333,0.4586
2016,"Bueno",3,"3 → 4",12317.0651886204,53.8104266676216,1.85065365467363,50.1832121566039,57.4376411786393,16.858395029251,23.588301463742,13.3637301746286,662.786533092573,22.7946217061737,618.109895507258,707.463170677888,0.034392101480719,207.645950550799,290.53864681774,164.601935724034,0.313292350075249,0.438359309236538,0.248348340688213
2016,"Imperial",3,"3 → 4",14032.7366156009,53.8104266676216,1.85065365467363,50.1832121566039,57.4376411786393,16.858395029251,23.588301463742,13.3637301746286,755.107544599841,25.9697353027343,704.207798718444,806.007290481238,0.034392101480719,236.569417207235,331.008421650085,187.529705742521,0.313292350075249,0.438359309236538,0.248348340688213
2016,"Tolten",3,"3 → 4",13813.7577114999,53.8104266676216,1.85065365467363,50.1832121566039,57.4376411786393,16.858395029251,23.588301463742,13.3637301746286,743.324196338958,25.5644811935633,693.218733916123,793.429658761793,0.034392101480719,232.877784338828,325.84308124595,184.60333075418,0.313292350075249,0.438359309236538,0.248348340688213
2016,"Valdivia",3,"3 → 4",2662.85718549675,53.8104266676216,1.85065365467363,50.1832121566039,57.4376411786393,16.858395029251,23.588301463742,13.3637301746286,143.289481306522,4.9280263822135,133.630727082521,152.948235530524,0.034392101480719,44.8914983395837,62.8122780463889,35.5857049205495,0.313292350075249,0.438359309236538,0.248348340688213
2016,"Bueno",4,"4 → 5",480.713845451611,66.5934442266035,1.1660046591548,64.3081170888542,68.8787713643528,7.89382255912814,36.4667427495535,22.2328789179219,32.012390656038,0.560514583516799,30.9138022595356,33.1109790525403,0.0175093009934601,3.79466979771117,17.5300681382325,10.6876527200943,0.11853753249745,0.547602593214203,0.333859874288347
2016,"Imperial",4,"4 → 5",547.673547017306,66.5934442266035,1.1660046591548,64.3081170888542,68.8787713643528,7.89382255912814,36.4667427495535,22.2328789179219,36.4714678076831,0.638589907518014,35.219854588057,37.7230810273091,0.0175093009934601,4.32323780048294,19.9718703498156,12.1763596573846,0.11853753249745,0.547602593214203,0.333859874288347
2016,"Tolten",4,"4 → 5",539.127177451899,66.5934442266035,1.1660046591548,64.3081170888542,68.8787713643528,7.89382255912814,36.4667427495535,22.2328789179219,35.9023356226892,0.628624800785891,34.6702536533602,37.1344175920182,0.0175093009934601,4.25577427560888,19.6602120894313,11.9863492576491,0.11853753249745,0.547602593214203,0.333859874288347
2016,"Valdivia",4,"4 → 5",103.9267307533,66.5934442266035,1.1660046591548,64.3081170888542,68.8787713643528,7.89382255912814,36.4667427495535,22.2328789179219,6.92083894807312,0.121179052269074,6.68333236994504,7.1583455262012,0.0175093009934601,0.820379171716836,3.7898693551827,2.31059042117359,0.11853753249745,0.547602593214203,0.333859874288347
2017,"Bueno",1,"1 → 2",61526.6048594529,16.6538103407775,0.630182248061187,15.4186758308811,17.888944850674,2.37649873562895,2.75120946829645,11.5261021368521,1024.65240824129,38.7729741659024,948.658775302618,1100.64604117996,0.0378401239816069,146.217898656032,169.272577841461,709.161931743795,0.1427,0.1652,0.6921
2017,"Imperial",1,"1 → 2",70096.782603905,16.6538103407775,0.630182248061187,15.4186758308811,17.888944850674,2.37649873562895,2.75120946829645,11.5261021368521,1167.37852298415,44.1737480431851,1080.79956775736,1253.95747821094,0.0378401239816069,166.584915229838,192.850931996981,807.942675757326,0.1427,0.1652,0.6921
2017,"Tolten",1,"1 → 2",69002.9320559984,16.6538103407775,0.630182248061187,15.4186758308811,17.888944850674,2.37649873562895,2.75120946829645,11.5261021368521,1149.16174341815,43.4844228458624,1063.93384075175,1234.38964608456,0.0378401239816069,163.985380785771,189.841520012679,795.334842619703,0.1427,0.1652,0.6921
2017,"Valdivia",1,"1 → 2",13301.5908692747,16.6538103407775,0.630182248061187,15.4186758308811,17.888944850674,2.37649873562895,2.75120946829645,11.5261021368521,221.522171567519,8.38242643678969,205.092917648355,237.951425486684,0.0378401239816069,31.6112138826849,36.5954627429542,153.31549494188,0.1427,0.1652,0.6921
2017,"Bueno",2,"2 → 3",56726.4425438302,26.6138475920038,0.966839297070038,24.7188773909085,28.5088177930991,5.54100306865519,8.87039540241486,12.2051105056929,1509.70889629806,54.8453538343607,1402.21397806335,1617.20381453276,0.036328429917083,314.321392209255,503.185975136142,692.352499842287,0.2082,0.3333,0.4586
2017,"Imperial",2,"2 → 3",64627.9949945403,26.6138475920038,0.966839297070038,24.7188773909085,28.5088177930991,5.54100306865519,8.87039540241486,12.2051105056929,1719.99960896148,62.4848852515673,1597.53148429029,1842.46773363267,0.036328429917083,358.10391858578,573.275869666861,788.791820669732,0.2082,0.3333,0.4586
2017,"Tolten",2,"2 → 3",63619.4841170246,26.6138475920038,0.966839297070038,24.7188773909085,28.5088177930991,5.54100306865519,8.87039540241486,12.2051105056929,1693.1592541724,61.5098173036625,1572.60222756158,1813.71628078322,0.036328429917083,352.515756718693,564.32997941566,776.48283396346,0.2082,0.3333,0.4586
2017,"Valdivia",2,"2 → 3",12263.8317506889,26.6138475920038,0.966839297070038,24.7188773909085,28.5088177930991,5.54100306865519,8.87039540241486,12.2051105056929,326.387749106812,11.8571544692213,303.14815338801,349.627344825613,0.036328429917083,67.9539293640381,108.7850367773,149.681421740383,0.2082,0.3333,0.4586
2017,"Bueno",3,"3 → 4",10423.586096718,52.418113297839,2.24497314131385,48.0180467946041,56.8181798010739,16.4221939015906,22.9779679367233,13.0179514595251,546.384716987543,23.4006708233044,500.52024495979,592.249189015297,0.0428281943029491,171.178152030227,239.512827116061,135.693737841256,0.313292350075249,0.438359309236538,0.248348340688213
2017,"Imperial",3,"3 → 4",11875.5106062458,52.418113297839,2.24497314131385,48.0180467946041,56.8181798010739,16.4221939015906,22.9779679367233,13.0179514595251,622.491860427881,26.6602023504096,570.238824000528,674.744896855234,0.0428281943029491,195.021937856164,272.875101942533,154.594820629183,0.313292350075249,0.438359309236538,0.248348340688213
2017,"Tolten",3,"3 → 4",11690.1949141303,52.418113297839,2.24497314131385,48.0180467946041,56.8181798010739,16.4221939015906,22.9779679367233,13.0179514595251,612.777961482703,26.2441735989463,561.340326424752,664.215596540655,0.0428281943029491,191.978647627236,268.616923910932,152.182389944535,0.313292350075249,0.438359309236538,0.248348340688213
2017,"Valdivia",3,"3 → 4",2253.50119620489,52.418113297839,2.24497314131385,48.0180467946041,56.8181798010739,16.4221939015906,22.9779679367233,13.0179514595251,118.124281019484,5.05904965939861,108.208725891063,128.039836147905,0.0428281943029491,37.0074336015431,51.7808782317636,29.335969186177,0.313292350075249,0.438359309236538,0.248348340688213
2017,"Bueno",4,"4 → 5",1425.70546615435,65.6367054219331,1.1341892122483,63.4137354142726,67.8596754295936,7.78041310197795,35.9428300990873,21.9134622208678,93.5786097004129,1.6170197595557,90.4093092093941,96.7479101914316,0.0172798010649282,11.0925774884289,51.2438893413259,31.2421428706581,0.11853753249745,0.547602593214203,0.333859874288347
2017,"Imperial",4,"4 → 5",1624.29515404776,65.6367054219331,1.1341892122483,63.4137354142726,67.8596754295936,7.78041310197795,35.9428300990873,21.9134622208678,106.613382544506,1.84225804122816,103.00262313347,110.224141955543,0.0172798010649282,12.6376872980325,58.3817647527095,35.5939304937642,0.11853753249745,0.547602593214203,0.333859874288347
2017,"Tolten",4,"4 → 5",1598.94825397309,65.6367054219331,1.1341892122483,63.4137354142726,67.8596754295936,7.78041310197795,35.9428300990873,21.9134622208678,104.949695530946,1.81350986059953,101.395281518563,108.504109543329,0.0172798010649282,12.440477944597,57.4707254297871,35.0384921565618,0.11853753249745,0.547602593214203,0.333859874288347
2017,"Valdivia",4,"4 → 5",308.226837060067,65.6367054219331,1.1341892122483,63.4137354142726,67.8596754295936,7.78041310197795,35.9428300990873,21.9134622208678,20.2309941072458,0.349587553518942,19.5458150929052,20.9161731215864,0.0172798010649282,2.39813212144337,11.0785448364291,6.75431714937335,0.11853753249745,0.547602593214203,0.333859874288347
2018,"Bueno",1,"1 → 2",46523.2216392231,17.9327556170978,1.72715236857563,14.5475991788765,21.317912055319,2.55900422655985,2.96249122794455,12.4112601625934,834.289564176264,80.3526924479532,676.801180917451,991.777947435072,0.0963127143119541,119.053120807953,137.824636001918,577.411807366393,0.1427,0.1652,0.6921
2018,"Imperial",1,"1 → 2",53003.5447385305,17.9327556170978,1.72715236857563,14.5475991788765,21.317912055319,2.55900422655985,2.96249122794455,12.4112601625934,950.499614635977,91.5451978380573,771.07432391579,1129.92490535616,0.0963127143119541,135.636295008554,157.022536337863,657.840783289561,0.1427,0.1652,0.6921
2018,"Tolten",1,"1 → 2",52176.4317912666,17.9327556170978,1.72715236857563,14.5475991788765,21.317912055319,2.55900422655985,2.96249122794455,12.4112601625934,935.667200284956,90.1166477521109,759.041816283336,1112.29258428657,0.0963127143119541,133.519709480663,154.572221487074,647.575269317219,0.1427,0.1652,0.6921
2018,"Valdivia",1,"1 → 2",10057.9718575265,17.9327556170978,1.72715236857563,14.5475991788765,21.317912055319,2.55900422655985,2.96249122794455,12.4112601625934,180.36715132467,17.3716499167939,146.319343135715,214.414959513623,0.0963127143119541,25.7383924940303,29.7966533988354,124.832105431804,0.1427,0.1652,0.6921
2018,"Bueno",2,"2 → 3",39479.2137045065,49.0930243967705,1.29819038429576,46.5486179984746,51.6374307950664,10.2211676794076,16.3627050314436,22.5140609883589,1938.15400156065,51.2515356107477,1837.70283761122,2038.60516551009,0.0264434795013599,403.523663124927,645.986728720166,888.837425115714,0.2082,0.3333,0.4586
2018,"Imperial",2,"2 → 3",44978.3612591574,49.0930243967705,1.29819038429576,46.5486179984746,51.6374307950664,10.2211676794076,16.3627050314436,22.5140609883589,2208.12378662257,58.3904760880191,2093.68055644991,2322.56701679524,0.0264434795013599,459.731372374819,735.967658081303,1012.64556854511,0.2082,0.3333,0.4586
2018,"Tolten",2,"2 → 3",44276.4801844541,49.0930243967705,1.29819038429576,46.5486179984746,51.6374307950664,10.2211676794076,16.3627050314436,22.5140609883589,2173.66632189853,57.4793008259201,2061.00896242318,2286.32368137388,0.0264434795013599,452.557328219273,724.48298508878,996.843375222664,0.2082,0.3333,0.4586
2018,"Valdivia",2,"2 → 3",8535.11013223616,49.0930243967705,1.29819038429576,46.5486179984746,51.6374307950664,10.2211676794076,16.3627050314436,22.5140609883589,419.014369950993,11.0801979025743,397.297581120371,440.731158781615,0.0264434795013599,87.2387918237965,139.657489504666,192.159990059525,0.2082,0.3333,0.4586
2018,"Bueno",3,"3 → 4",23487.3944605634,61.974504871198,1.29307339573439,59.4401275861917,64.5088821562043,19.4161382758476,27.1671011456148,15.3912654497356,1455.61964240794,30.3709249120738,1396.0937234031,1515.14556141277,0.0208646022815639,456.034498585676,638.084420957079,361.500722865181,0.313292350075249,0.438359309236538,0.248348340688213
